
======================================================================
  Ensun.io FULL Scraper — FirmsLedger
======================================================================
  Slugs to process  : 8,535
  Already done      : 0 (skipped)
  Companies / cat   : 10
  Concurrency       : 3 parallel browsers
  Est. time         : ~189 minutes
======================================================================

  [    1/8535]   0.0%  –  chemicals-petrochemicals                  0 companies  (site: ?)
  [ 3052/8535]  35.8%  –  toners                                    0 companies  (site: ?)
  [ 3053/8535]  35.8%  –  eye-cream                                 0 companies  (site: ?)
  [ 3054/8535]  35.8%  –  face-masks                                0 companies  (site: ?)
  [ 3055/8535]  35.8%  –  exfoliants                                0 companies  (site: ?)
  [ 3056/8535]  35.8%  ✓  shampoo                                   10 companies  (site: ?)
  [ 3057/8535]  35.8%  –  hair-care                                 0 companies  (site: ?)
  [ 3058/8535]  35.8%  –  conditioner                               0 companies  (site: ?)
  [ 3059/8535]  35.8%  –  hair-masks                                0 companies  (site: ?)
  [ 3060/8535]  35.9%  ✓  hair-oil                                  10 companies  (site: 4690)
  [ 3061/8535]  35.9%  –  hair-serums                               0 companies  (site: ?)
  [ 3062/8535]  35.9%  –  dry-shampoo                               0 companies  (site: ?)
  [ 3063/8535]  35.9%  –  leave-in-conditioner                      0 companies  (site: ?)
  [ 3064/8535]  35.9%  –  hair-color                                0 companies  (site: ?)
  [ 3065/8535]  35.9%  –  permanent-hair-color                      0 companies  (site: ?)
  [ 3066/8535]  35.9%  –  ammonia-free-color                        0 companies  (site: ?)
  [ 3067/8535]  35.9%  –  hair-bleach                               0 companies  (site: ?)
  [ 3068/8535]  35.9%  –  hair-highlights                           0 companies  (site: ?)
  [ 3069/8535]  36.0%  –  toners-for-hair                           0 companies  (site: ?)
  [ 3070/8535]  36.0%  –  foundation                                0 companies  (site: ?)
  [ 3071/8535]  36.0%  ✓  makeup                                    10 companies  (site: 100)
  [ 3072/8535]  36.0%  –  concealer                                 0 companies  (site: ?)
  [ 3073/8535]  36.0%  –  bb-cream                                  0 companies  (site: ?)
  [ 3074/8535]  36.0%  –  bronzer                                   0 companies  (site: ?)
  [ 3075/8535]  36.0%  –  blush                                     0 companies  (site: ?)
  [ 3076/8535]  36.0%  –  highlighter                               0 companies  (site: ?)
  [ 3077/8535]  36.1%  –  setting-powder                            0 companies  (site: ?)
  [ 3078/8535]  36.1%  –  setting-spray                             0 companies  (site: ?)
  [ 3079/8535]  36.1%  –  eye-makeup                                0 companies  (site: ?)
  [ 3080/8535]  36.1%  –  mascara                                   0 companies  (site: ?)
  [ 3081/8535]  36.1%  –  eyeliner                                  0 companies  (site: ?)
  [ 3082/8535]  36.1%  –  eyeshadow                                 0 companies  (site: ?)
  [ 3083/8535]  36.1%  –  eyebrow-products                          0 companies  (site: ?)
  [ 3084/8535]  36.1%  –  eye-primer                                0 companies  (site: ?)
  [ 3085/8535]  36.1%  –  false-lashes                              0 companies  (site: ?)
  [ 3086/8535]  36.2%  –  lip-products                              0 companies  (site: ?)
  [ 3087/8535]  36.2%  ✓  lipstick                                  10 companies  (site: ?)
  [ 3088/8535]  36.2%  –  lip-liner                                 0 companies  (site: ?)
  [ 3089/8535]  36.2%  ✓  lip-gloss                                 10 companies  (site: 100)
  [ 3090/8535]  36.2%  ✓  lip-balm                                  10 companies  (site: 3483)
  [ 3091/8535]  36.2%  –  lip-tint                                  0 companies  (site: ?)
  [ 3092/8535]  36.2%  –  matte-liquid-lipstick                     0 companies  (site: ?)
  [ 3093/8535]  36.2%  –  nail-care                                 0 companies  (site: ?)
  [ 3094/8535]  36.3%  ✓  nail-polish                               10 companies  (site: ?)
  [ 3095/8535]  36.3%  –  gel-nail                                  0 companies  (site: ?)
  [ 3096/8535]  36.3%  –  nail-extensions                           0 companies  (site: ?)
  [ 3097/8535]  36.3%  –  nail-art                                  0 companies  (site: ?)
  [ 3098/8535]  36.3%  –  cuticle-care                              0 companies  (site: ?)
  [ 3099/8535]  36.3%  –  nail-strengthener                         0 companies  (site: ?)
  [ 3100/8535]  36.3%  ✓  fragrance                                 10 companies  (site: 100)
  [ 3101/8535]  36.3%  –  perfumes                                  0 companies  (site: ?)
  [ 3102/8535]  36.3%  –  eau-de-toilette                           0 companies  (site: ?)
  [ 3103/8535]  36.4%  –  body-mist                                 0 companies  (site: ?)
  [ 3104/8535]  36.4%  ✓  deodorant                                 10 companies  (site: ?)
  [ 3105/8535]  36.4%  –  antiperspirant                            0 companies  (site: ?)
  [ 3106/8535]  36.4%  –  roll-on                                   0 companies  (site: ?)
  [ 3107/8535]  36.4%  –  body-care                                 0 companies  (site: ?)
  [ 3108/8535]  36.4%  –  body-lotion                               0 companies  (site: ?)
  [ 3109/8535]  36.4%  –  body-butter                               0 companies  (site: ?)
  [ 3110/8535]  36.4%  –  body-scrub                                0 companies  (site: ?)
  [ 3111/8535]  36.4%  –  stretch-mark-cream                        0 companies  (site: ?)
  [ 3112/8535]  36.5%  –  cellulite-treatment                       0 companies  (site: ?)
  [ 3113/8535]  36.5%  –  shaving-cream                             0 companies  (site: ?)
  [ 3114/8535]  36.5%  –  aftershave                                0 companies  (site: ?)
  [ 3115/8535]  36.5%  –  beard-oil                                 0 companies  (site: ?)
  [ 3116/8535]  36.5%  –  beard-balm                                0 companies  (site: ?)
  [ 3117/8535]  36.5%  –  oral-care                                 0 companies  (site: ?)
  [ 3118/8535]  36.5%  ✓  toothpaste                                10 companies  (site: ?)
  [ 3119/8535]  36.5%  ✓  toothbrush                                10 companies  (site: 2936)
  [ 3120/8535]  36.6%  –  mouthwash                                 0 companies  (site: ?)
  [ 3121/8535]  36.6%  ✓  teeth-whitening                           10 companies  (site: 10000)
  [ 3122/8535]  36.6%  ✓  dental-floss                              10 companies  (site: 9662)
  [ 3123/8535]  36.6%  ✓  electric-toothbrush                       10 companies  (site: 3982)
  [ 3124/8535]  36.6%  –  bath-body                                 0 companies  (site: ?)
  [ 3125/8535]  36.6%  –  bath-salts                                0 companies  (site: ?)
  [ 3126/8535]  36.6%  –  bath-bombs                                0 companies  (site: ?)
  [ 3127/8535]  36.6%  –  shower-gel                                0 companies  (site: ?)
  [ 3128/8535]  36.6%  –  bubble-bath                               0 companies  (site: ?)
  [ 3129/8535]  36.7%  –  soap-bars                                 0 companies  (site: ?)
  [ 3130/8535]  36.7%  –  liquid-hand-soap                          0 companies  (site: ?)
  [ 3131/8535]  36.7%  –  beauty-tools                              0 companies  (site: ?)
  [ 3132/8535]  36.7%  –  face-rollers                              0 companies  (site: ?)
  [ 3133/8535]  36.7%  –  gua-sha                                   0 companies  (site: ?)
  [ 3134/8535]  36.7%  –  facial-cleansing-brushes                  0 companies  (site: ?)
  [ 3135/8535]  36.7%  –  derma-rollers                             0 companies  (site: ?)
  [ 3136/8535]  36.7%  –  led-masks                                 0 companies  (site: ?)
  [ 3137/8535]  36.8%  –  hair-dryers                               0 companies  (site: ?)
  [ 3138/8535]  36.8%  –  straighteners                             0 companies  (site: ?)
  [ 3139/8535]  36.8%  –  curlers                                   0 companies  (site: ?)
  [ 3140/8535]  36.8%  –  natural-organic-beauty                    0 companies  (site: ?)
  [ 3141/8535]  36.8%  –  ayurvedic-beauty                          0 companies  (site: ?)
  [ 3142/8535]  36.8%  –  vegan-beauty                              0 companies  (site: ?)
  [ 3143/8535]  36.8%  –  cruelty-free-beauty                       0 companies  (site: ?)
  [ 3144/8535]  36.8%  –  clean-beauty                              0 companies  (site: ?)
  [ 3145/8535]  36.8%  –  k-beauty                                  0 companies  (site: ?)
  [ 3146/8535]  36.9%  –  professional-beauty                       0 companies  (site: ?)
  [ 3147/8535]  36.9%  –  salon-equipment                           0 companies  (site: ?)
  [ 3148/8535]  36.9%  –  beauty-salon-supplies                     0 companies  (site: ?)
  [ 3149/8535]  36.9%  –  professional-skincare                     0 companies  (site: ?)
  [ 3150/8535]  36.9%  –  aesthetic-equipment                       0 companies  (site: ?)
  [ 3151/8535]  36.9%  –  laser-beauty-devices                      0 companies  (site: ?)
  [ 3152/8535]  36.9%  –  collagen-supplements                      0 companies  (site: ?)
  [ 3153/8535]  36.9%  –  beauty-supplements                        0 companies  (site: ?)
  [ 3154/8535]  37.0%  –  biotin                                    0 companies  (site: ?)
  [ 3155/8535]  37.0%  –  beauty-from-within                        0 companies  (site: ?)
  [ 3156/8535]  37.0%  –  vitamins-for-skin                         0 companies  (site: ?)
  [ 3157/8535]  37.0%  –  antioxidants                              0 companies  (site: ?)
  [ 3158/8535]  37.0%  ✓  cosmetics-packaging                       10 companies  (site: 9525)
  [ 3159/8535]  37.0%  –  beauty-brand-incubation                   0 companies  (site: ?)
  [ 3160/8535]  37.0%  –  white-label-cosmetics                     0 companies  (site: ?)
  [ 3161/8535]  37.0%  –  contract-manufacturing-beauty             0 companies  (site: ?)
  [ 3162/8535]  37.0%  –  gym-equipment                             0 companies  (site: ?)
  [ 3163/8535]  37.1%  –  treadmills                                0 companies  (site: ?)
  [ 3164/8535]  37.1%  –  ellipticals                               0 companies  (site: ?)
  [ 3165/8535]  37.1%  –  exercise-bikes                            0 companies  (site: ?)
  [ 3166/8535]  37.1%  –  rowing-machines                           0 companies  (site: ?)
  [ 3167/8535]  37.1%  –  stair-climbers                            0 companies  (site: ?)
  [ 3168/8535]  37.1%  –  strength-training                         0 companies  (site: ?)
  [ 3169/8535]  37.1%  –  barbells                                  0 companies  (site: ?)
  [ 3170/8535]  37.1%  ✓  dumbbells                                 10 companies  (site: ?)
  [ 3171/8535]  37.2%  –  weight-plates                             0 companies  (site: ?)
  [ 3172/8535]  37.2%  –  power-racks                               0 companies  (site: ?)
